timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9535,-0.97,-0.04,-0.23,2.01,-0.61,-0.79
9542,-0.97,-0.04,-0.23,1.95,-0.61,-0.61
9549,-0.97,-0.04,-0.23,1.95,-0.43,-0.79
9557,-0.97,-0.04,-0.23,1.53,-0.37,-0.79
9565,-0.97,-0.04,-0.23,1.28,-0.31,-0.79
9574,-0.97,-0.05,-0.23,1.34,-0.37,-0.85
9583,-0.97,-0.05,-0.23,1.46,-0.37,-0.79
9591,-0.97,-0.05,-0.23,1.83,-0.31,-0.67
9600,-0.97,-0.05,-0.22,1.65,-0.37,-0.67
9608,-0.97,-0.05,-0.22,1.34,-0.37,-0.73
9617,-0.97,-0.04,-0.22,1.59,-0.18,-0.67
9626,-0.98,-0.04,-0.22,1.71,-0.18,-0.67
9635,-0.97,-0.04,-0.22,1.71,-0.31,-0.61
9643,-0.97,-0.04,-0.22,1.71,-0.67,-0.55
9652,-0.97,-0.04,-0.22,1.59,-0.49,-0.61
9660,-0.97,-0.04,-0.23,1.04,-0.18,-0.67
9669,-0.97,-0.05,-0.23,0.67,-0.24,-0.73
9678,-0.96,-0.06,-0.23,0.67,-0.31,-0.79
9687,-0.96,-0.06,-0.23,0.67,-0.31,-0.79
9696,-0.97,-0.06,-0.23,1.10,-0.18,-0.73
9704,-0.97,-0.05,-0.23,1.77,-0.24,-0.67
9713,-0.97,-0.04,-0.23,1.89,-0.24,-0.67
9722,-0.97,-0.04,-0.22,2.32,-0.18,-0.49
9730,-0.97,-0.03,-0.22,2.44,-0.24,-0.49
9739,-0.97,-0.02,-0.22,2.20,-0.24,-0.55
9748,-0.97,-0.03,-0.22,1.46,0.00,-0.61
9756,-0.97,-0.04,-0.22,1.16,-0.24,-0.55
9765,-0.97,-0.04,-0.22,0.79,-0.31,-0.55
9774,-0.97,-0.04,-0.22,0.98,-0.06,-0.73
9782,-0.97,-0.05,-0.23,1.04,-0.24,-0.67
9791,-0.97,-0.05,-0.22,0.92,-0.49,-0.43
9800,-0.97,-0.05,-0.22,0.98,-0.55,-0.55
9808,-0.97,-0.05,-0.22,1.16,-0.55,-0.67
9817,-0.97,-0.05,-0.22,1.22,-0.73,-0.67
9826,-0.97,-0.04,-0.22,1.89,-0.85,-0.55
9835,-0.98,-0.04,-0.22,2.14,-0.92,-0.43
9843,-1.01,-0.03,-0.21,2.26,-1.10,-0.37
9852,-1.05,-0.00,-0.16,1.71,-2.20,-0.37
9861,-1.11,0.03,-0.10,0.73,-3.78,-0.24
9870,-1.23,0.06,-0.00,-0.43,-5.49,0.06
9878,-1.29,0.05,0.15,-4.15,-10.62,-0.18
9887,-1.30,-0.02,0.30,-7.81,-17.70,-2.50
9896,-1.33,-0.13,0.39,-7.14,-27.04,-5.74
9904,-1.38,-0.29,0.41,-5.55,-37.48,-7.69
9913,-1.42,-0.40,0.33,-8.00,-48.71,-9.64
9922,-1.48,-0.36,0.17,-12.39,-60.06,-11.96
9931,-1.51,-0.30,0.01,-15.93,-71.47,-13.98
9939,-1.50,-0.23,-0.07,-15.99,-82.95,-16.60
9948,-1.44,-0.16,-0.12,-13.37,-96.56,-21.30
9956,-1.33,-0.11,-0.20,-16.91,-111.08,-27.53
9965,-1.30,-0.08,-0.33,-33.33,-116.03,-33.45
9974,-1.36,-0.10,-0.50,-57.07,-115.84,-37.23
9983,-1.41,-0.14,-0.67,-71.78,-121.58,-38.39
9991,-1.40,-0.18,-0.78,-66.04,-131.59,-37.17
10000,-1.31,-0.24,-0.73,-52.86,-136.96,-32.35
10009,-1.18,-0.31,-0.58,-48.40,-134.52,-26.12
10018,-1.08,-0.23,-0.49,-52.67,-129.33,-24.41
10026,-0.96,-0.11,-0.50,-58.47,-128.72,-27.40
10035,-0.85,-0.15,-0.60,-58.23,-131.77,-25.82
10043,-0.75,-0.30,-0.72,-60.00,-130.19,-20.51
10052,-0.65,-0.34,-0.74,-75.26,-123.84,-17.27
10061,-0.59,-0.30,-0.64,-92.65,-116.09,-18.86
10070,-0.53,-0.32,-0.54,-96.31,-107.42,-19.29
10079,-0.45,-0.40,-0.51,-92.96,-97.47,-15.08
10087,-0.32,-0.45,-0.52,-91.06,-90.27,-8.67
10096,-0.18,-0.49,-0.55,-87.95,-84.23,-3.60
10105,-0.06,-0.55,-0.62,-78.06,-74.77,2.01
10113,-0.00,-0.61,-0.68,-62.44,-61.65,9.34
10122,0.00,-0.66,-0.69,-50.05,-48.83,16.60
10131,-0.04,-0.67,-0.66,-40.89,-38.33,22.71
10139,-0.10,-0.65,-0.60,-32.10,-29.42,26.55
10148,-0.13,-0.57,-0.53,-26.12,-19.96,27.77
10157,-0.14,-0.44,-0.46,-22.34,-10.68,26.61
10166,-0.13,-0.27,-0.44,-19.17,-2.56,24.05
10174,-0.12,-0.12,-0.47,-18.43,5.74,21.55
10183,-0.12,-0.03,-0.53,-21.85,14.16,21.00
10192,-0.10,-0.02,-0.58,-29.66,23.13,21.61
10200,-0.08,-0.04,-0.59,-40.71,34.24,21.97
10209,-0.11,-0.10,-0.60,-52.19,47.49,20.63
10218,-0.14,-0.21,-0.57,-58.84,58.72,17.46
10227,-0.22,-0.30,-0.56,-60.79,69.15,18.07
10235,-0.37,-0.43,-0.61,-60.06,77.58,17.40
10244,-0.54,-0.52,-0.65,-57.37,81.18,16.91
10252,-0.68,-0.58,-0.62,-52.25,85.51,17.94
10261,-0.77,-0.56,-0.54,-40.89,88.87,20.39
10270,-0.77,-0.45,-0.48,-23.74,87.65,23.50
10278,-0.69,-0.26,-0.46,-9.03,85.27,24.84
10287,-0.63,-0.06,-0.47,-1.40,85.08,23.93
10296,-0.59,0.09,-0.51,-1.89,88.26,21.42
10304,-0.55,0.20,-0.56,-8.73,93.57,17.33
10313,-0.57,0.20,-0.54,-16.17,99.00,14.65
10322,-0.60,0.12,-0.46,-20.39,104.61,13.12
10331,-0.63,0.07,-0.48,-25.15,110.41,8.91
10340,-0.66,0.10,-0.38,-31.37,111.88,3.17
10348,-0.62,0.22,-0.28,-32.84,111.02,-0.49
10357,-0.55,0.31,-0.34,-24.35,111.94,-2.87
10365,-0.50,0.37,-0.38,-19.90,114.50,-5.37
10374,-0.57,0.38,-0.78,-19.65,118.90,-6.77
10383,-1.37,0.44,-0.72,-21.91,94.79,-7.14
10392,-2.06,0.27,-0.99,-14.47,20.20,-2.32
10401,-1.62,0.10,-0.92,10.99,-32.84,-7.57
10409,-1.25,0.08,-0.60,30.40,-46.94,-10.99
10418,-1.02,-0.36,-0.41,52.25,-47.79,5.31
10427,-0.89,0.44,0.32,40.34,-20.51,-11.41
10435,-1.20,1.00,-0.17,72.88,23.38,-30.52
10444,-2.03,0.67,-0.50,93.14,34.00,-17.88
10453,-1.88,-0.05,-0.31,29.85,20.87,-22.58
10462,-1.64,-0.76,-0.03,-1.89,10.93,-34.55
10470,-2.13,-1.62,0.20,-5.55,18.01,-27.71
10479,-2.34,-2.07,0.14,-6.84,20.26,-13.55
10487,-1.80,-1.59,-0.18,17.76,7.87,-7.87
10496,-1.18,-0.64,-0.24,60.00,-8.42,-9.03
10505,-0.76,0.17,-0.28,94.54,-12.02,-6.16
10514,-0.59,0.69,-0.34,104.55,-8.73,0.00
10522,-0.62,0.98,-0.44,88.01,-5.00,1.83
10531,-0.67,1.03,-0.50,50.90,-2.75,-4.46
10540,-0.69,0.74,-0.48,5.00,-2.44,-14.95
10548,-0.73,0.20,-0.49,-33.69,2.38,-23.68
10557,-0.84,-0.18,-0.45,-55.05,11.78,-26.79
10566,-0.93,-0.43,-0.43,-48.10,19.29,-23.38
10575,-0.98,-0.58,-0.40,-31.07,21.91,-18.01
10583,-0.93,-0.58,-0.38,-12.33,20.94,-11.96
10592,-0.86,-0.49,-0.34,10.07,20.02,-5.62
10600,-0.86,-0.35,-0.25,30.03,19.78,-0.37
10609,-0.91,-0.13,-0.18,45.23,19.23,3.85
10618,-0.99,0.08,-0.19,51.03,19.65,5.37
10626,-1.08,0.21,-0.25,44.56,18.74,4.58
10635,-1.11,0.25,-0.29,28.99,16.17,1.89
10644,-1.04,0.20,-0.34,11.96,11.96,-0.49
10653,-0.97,0.07,-0.37,-5.43,8.06,-2.44
10662,-0.96,-0.14,-0.30,-17.94,4.82,-3.78
10670,-1.00,-0.28,-0.23,-18.43,3.54,-3.17
10679,-1.05,-0.28,-0.25,-13.73,4.15,-1.46
10688,-1.06,-0.19,-0.21,-4.76,1.71,2.32
10696,-1.01,-0.11,-0.15,1.46,-0.18,5.80
10705,-0.98,-0.03,-0.19,1.53,-0.31,5.98
10714,-0.97,0.02,-0.26,-0.55,-1.89,5.74
10723,-0.99,-0.00,-0.25,-1.89,-2.62,6.16
10731,-1.01,-0.03,-0.24,-7.26,-2.08,4.82
10740,-1.00,-0.08,-0.25,-13.43,-3.72,6.77
10749,-0.98,-0.15,-0.29,-14.65,-5.07,6.65
10757,-0.96,-0.19,-0.32,-12.63,-5.62,7.39
10766,-0.95,-0.20,-0.32,-7.57,-5.98,8.79
10774,-0.98,-0.18,-0.22,-0.12,-7.63,11.84
10783,-1.02,-0.13,-0.22,4.82,-7.20,14.04
10792,-1.09,-0.08,-0.29,8.36,-7.32,16.17
10801,-1.13,-0.05,-0.22,7.93,-9.58,17.82
10810,-1.04,-0.07,-0.31,5.55,-11.41,17.94
10818,-0.95,-0.15,-0.45,0.06,-11.29,16.97
10827,-0.88,-0.21,-0.47,-5.68,-8.97,16.85
10836,-0.85,-0.24,-0.47,-7.32,-5.43,18.13
10845,-0.85,-0.26,-0.47,-6.84,-1.89,19.53
10853,-0.91,-0.20,-0.41,-6.23,2.44,20.69
10862,-0.98,-0.15,-0.39,-7.32,5.92,21.42
10870,-1.01,-0.15,-0.37,-8.97,7.39,22.28
10879,-1.03,-0.15,-0.31,-9.34,8.61,23.38
10888,-1.06,-0.16,-0.28,-9.89,9.89,23.80
10896,-1.08,-0.16,-0.25,-9.64,10.74,23.80
10905,-1.11,-0.14,-0.18,-7.51,12.08,23.32
10914,-1.13,-0.13,-0.19,-2.14,12.82,22.83
10923,-1.13,-0.12,-0.21,2.44,11.23,23.38
10931,-1.12,-0.10,-0.20,3.91,9.70,23.93
10940,-1.11,-0.12,-0.20,5.07,8.73,23.93
10949,-1.11,-0.15,-0.20,6.84,8.36,23.68
10957,-1.09,-0.16,-0.18,9.58,7.75,23.01
10966,-1.06,-0.17,-0.12,15.38,5.25,22.40
10975,-1.03,-0.13,-0.10,26.18,1.71,23.50
10983,-1.01,-0.02,-0.14,39.55,-2.32,25.09
10992,-1.01,0.14,-0.16,50.48,-5.74,25.76
11001,-1.04,0.28,-0.20,57.25,-9.70,25.57
11009,-1.08,0.37,-0.26,56.70,-15.01,22.64
11018,-1.09,0.43,-0.33,46.69,-21.79,16.05
